listing_id,building_id,apartment_number,list_price,list_date
50844,131260,2E,1450000,2016-09-22 00:00:00 -0400
50845,132855,H5,749000,2018-04-02 16:14:23 -0400
50846,132855,1C,1850000,2018-04-24 00:00:00 -0400
50847,132855,16C,1995000,2016-02-16 00:00:00 -0500
50848,132855,12-G,1585000,2018-05-27 00:00:00 -0400
50849,132855,2C,435000,2017-09-05 00:00:00 -0400
50850,132855,6I,1659000,2016-09-19 00:00:00 -0400
50851,132855,15K,1995000,2017-10-19 00:00:00 -0400
50852,132855,1G,450000,2017-11-30 12:10:05 -0500
50853,132855,13H,749000,2018-01-31 00:00:00 -0500
50854,132855,13-B,2250000,2017-11-08 00:00:00 -0500
50855,132855,9G,2425000,2018-04-05 00:00:00 -0400
50856,132855,8-F,2195000,2018-01-16 00:00:00 -0500
50857,132855,3A,1925000,2014-10-06 00:00:00 -0400
50858,132855,6A,330000,2014-06-13 00:00:00 -0400
50859,132855,8K,1900000,2015-08-05 00:00:00 -0400
50860,132855,6J,1175000,2015-09-16 00:00:00 -0400
50861,132855,10L,699000,2015-11-04 00:00:00 -0500
50862,132855,12B,2250000,2016-05-09 00:00:00 -0400
50863,132855,13G,1750000,2016-04-26 00:00:00 -0400
50864,132855,10-D,1200000,2017-06-21 00:00:00 -0400
50865,132855,3D,1170000,2016-10-05 00:00:00 -0400
50866,132855,14-B,2500000,2017-04-04 00:00:00 -0400
50867,132855,7J,1150000,2018-04-02 00:00:00 -0400
50868,132855,14I,2250000,2015-10-07 00:00:00 -0400
50869,132855,5C,1950000,2017-03-30 00:00:00 -0400
50870,132855,3B,649000,2016-03-28 00:00:00 -0400
50871,132855,7-G,1500000,2017-11-09 00:00:00 -0500
50872,132855,3E,1325000,2014-01-08 00:00:00 -0500
50873,132855,8J,1300000,2017-03-15 00:00:00 -0400
50874,132855,3-E,1550000,2018-04-02 00:00:00 -0400
50875,132855,6E,1550000,2016-01-25 00:00:00 -0500
50876,132855,14-A,2150000,2015-11-16 00:00:00 -0500
50877,132855,5H,679000,2015-01-19 17:17:44 -0500
50878,132855,15D,1100000,2015-02-20 00:00:00 -0500
50879,132855,PH-16A,2950000,2017-05-11 00:00:00 -0400
50880,132855,2G,2195000,2018-01-22 00:00:00 -0500
50881,133764,504,1275000,2016-10-21 00:00:00 -0400
50882,133764,412,1295000,2016-09-15 00:00:00 -0400
50883,133764,411,1425000,2018-01-19 00:00:00 -0500
50884,133764,403,899000,2015-09-17 00:00:00 -0400
50885,133764,618,2400000,2015-09-09 00:00:00 -0400
50886,133764,410,1100000,2014-05-12 00:00:00 -0400
50887,133764,515,975000,2014-04-23 00:00:00 -0400
50888,133764,612,1925000,2017-06-14 10:30:23 -0400
50889,133764,606,1950000,2017-05-30 00:00:00 -0400
50890,133764,519,1295000,2017-07-13 00:00:00 -0400
50891,133764,413,1125000,2016-09-08 00:00:00 -0400
50892,133764,409,1275000,2016-11-10 11:21:23 -0500
50893,133764,415,998500,2015-02-05 00:00:00 -0500
50894,133764,407,989000,2016-02-16 00:00:00 -0500
50895,134380,4A,735000,2014-11-21 11:56:00 -0500
50896,134380,4A,900000,2018-05-08 16:04:50 -0400
50897,135740,19,1300000,2018-04-10 00:00:00 -0400
50898,135740,12,625000,2015-01-08 00:00:00 -0500
50899,135740,4,695000,2017-05-19 00:00:00 -0400
50900,135740,3,975000,2017-04-26 00:00:00 -0400
50901,135740,3,525000,2014-04-08 00:00:00 -0400
50902,135740,1,925000,2014-01-24 00:00:00 -0500
50903,136102,6E,279000,2017-09-26 00:00:00 -0400
50904,136102,5C,209000,2016-08-29 00:00:00 -0400
50905,136102,4F,245000,2018-08-20 00:00:00 -0400
50906,136102,3H,179000,2014-10-06 00:00:00 -0400
50907,136102,6D,189000,2015-01-09 00:00:00 -0500
50908,136102,6J,145000,2014-09-19 00:00:00 -0400
50909,136102,7G,189000,2015-05-19 00:00:00 -0400
50910,136102,4G,209000,2016-04-15 00:00:00 -0400
50911,136102,4C,209000,2016-10-07 00:00:00 -0400
50912,136102,7D,289000,2016-11-18 00:00:00 -0500
50913,136102,5B,229000,2017-10-13 00:00:00 -0400
50914,136102,4D,315000,2017-09-29 00:00:00 -0400
50915,136102,2F,235000,2018-07-19 00:00:00 -0400
50916,136102,4J,239000,2018-05-04 00:00:00 -0400
50917,137205,3-R,230000,2017-08-15 00:00:00 -0400
50918,137205,4-H,210000,2018-07-18 00:00:00 -0400
50919,137205,3-K,249000,2018-02-19 00:00:00 -0500
50920,137205,5V,190000,2018-04-23 00:00:00 -0400
50921,137205,3-Z,121799,2018-08-10 00:00:00 -0400
50922,137205,4-T,225000,2018-07-18 00:00:00 -0400
50923,137205,7-H,169000,2018-05-09 00:00:00 -0400
50924,137690,602,3500000,2015-10-15 00:00:00 -0400
50925,137690,GARDEN201,1865000,2015-11-20 00:00:00 -0500
50926,137690,4B,1995000,2015-11-02 00:00:00 -0500
50927,137690,302,2295000,2015-10-07 00:00:00 -0400
50928,137690,502,2085000,2015-10-16 00:00:00 -0400
50929,137690,3C,1450000,2015-10-29 00:00:00 -0400
50930,137690,2A,1825000,2015-09-28 00:00:00 -0400
50931,137690,PH1,4850000,2015-10-19 00:00:00 -0400
50932,137690,PHB,2295000,2015-10-28 00:00:00 -0400
50933,137690,3A,1875000,2016-01-06 00:00:00 -0500
50934,137690,601,1995000,2015-10-07 00:00:00 -0400
50935,137690,5C,1800000,2015-11-19 00:00:00 -0500
50936,137690,4A,2395000,2015-10-26 00:00:00 -0400
50937,137690,GARDEN2D,2325000,2015-09-28 00:00:00 -0400
50938,137690,3B,1345000,2015-11-10 00:00:00 -0500
50939,137690,2C,850000,2015-11-06 00:00:00 -0500
50940,137690,5A,2395000,2015-09-28 00:00:00 -0400
50941,137690,PHA,3925000,2015-11-23 00:00:00 -0500
50942,137690,301,1495000,2015-11-02 00:00:00 -0500
50943,137690,4C,1225000,2015-10-15 00:00:00 -0400
50944,137690,402,1995000,2015-09-28 00:00:00 -0400
50945,137690,501,1650000,2015-10-16 00:00:00 -0400
50946,137690,303,835000,2015-10-30 00:00:00 -0400
50947,137690,2B,1185000,2015-09-28 00:00:00 -0400
50948,137690,4D,1975000,2015-10-15 00:00:00 -0400
50949,137690,401,1525000,2015-09-28 00:00:00 -0400
50950,137690,GARDEN2E,2475000,2015-11-18 00:00:00 -0500
50951,137690,5B,2600000,2015-11-19 00:00:00 -0500
50952,137690,403,2275000,2015-11-06 00:00:00 -0500
50953,137690,GARDEN202,2995000,2015-11-06 00:00:00 -0500
50954,138121,706,899000,2017-11-09 00:00:00 -0500
50955,138121,804,839000,2017-03-30 00:00:00 -0400
50956,138121,508,659000,2017-04-26 00:00:00 -0400
50957,138121,611,425000,2016-06-01 00:00:00 -0400
50958,138121,702,415000,2016-05-02 12:48:39 -0400
50959,138121,206,800000,2014-09-22 00:00:00 -0400
50960,138121,106,565000,2014-04-30 00:00:00 -0400
50961,138121,609,1200000,2014-09-09 00:00:00 -0400
50962,138121,201,849000,2015-10-16 00:00:00 -0400
50963,138121,106,599000,2018-08-09 00:00:00 -0400
50964,138121,508,659000,2017-04-26 16:31:22 -0400
50965,138121,702,415000,2016-05-02 00:00:00 -0400
50966,138121,410,499000,2018-05-31 00:00:00 -0400
50967,138121,112,799000,2016-08-22 00:00:00 -0400
50968,138678,4,220000,2015-04-13 00:00:00 -0400
50969,138678,4,335000,2017-10-11 00:00:00 -0400
50970,138678,17,340000,2014-09-15 00:00:00 -0400
50971,138678,21,295000,2014-09-26 00:00:00 -0400
50972,138678,15,298000,2017-04-27 00:00:00 -0400
50973,138678,26,370000,2015-09-01 00:00:00 -0400
50974,138678,22,370000,2015-09-01 00:00:00 -0400
50975,138678,6,355000,2015-10-20 00:00:00 -0400
50976,138678,18,425000,2017-07-12 00:00:00 -0400
50977,138678,12,360000,2016-03-21 00:00:00 -0400
50978,138678,10,279000,2017-08-03 00:00:00 -0400
50979,138808,7F,24950000,2016-05-04 00:00:00 -0400
50980,138808,7A,2600000,2016-11-11 00:00:00 -0500
50981,138808,6E,2050000,2016-05-04 00:00:00 -0400
50982,138808,4B,1330000,2016-04-26 00:00:00 -0400
50983,138808,5E,1315000,2016-04-26 00:00:00 -0400
50984,138808,3D,1350000,2016-05-04 00:00:00 -0400
50985,138808,5B,1215000,2016-04-26 00:00:00 -0400
50986,138808,PH9D,26000,2016-09-09 00:00:00 -0400
50987,138808,6C,1365000,2016-04-26 00:00:00 -0400
50988,138808,2F,1750000,2016-10-06 00:00:00 -0400
50989,138808,4D,1365000,2016-06-10 00:00:00 -0400
50990,138808,6A,1800000,2016-06-22 00:00:00 -0400
50991,138808,PH9C,1585000,2016-09-09 00:00:00 -0400
50992,138808,7D,1820000,2016-09-09 00:00:00 -0400
50993,138808,3A,1510000,2016-05-04 00:00:00 -0400
50994,138808,PH10C,3125000,2016-09-09 00:00:00 -0400
50995,138808,4C,1335000,2016-07-06 00:00:00 -0400
50996,138808,3E,1289000,2016-05-06 00:00:00 -0400
50997,138808,7E,2100000,2016-06-27 00:00:00 -0400
50998,138808,PH9A,2600000,2016-09-14 00:00:00 -0400
50999,138808,5A,1575000,2016-09-14 00:00:00 -0400
51000,138808,2A,1695000,2016-05-04 00:00:00 -0400
51001,138808,2E,2000000,2016-07-06 00:00:00 -0400
51002,138808,PH8B,1845000,2016-04-28 00:00:00 -0400
51003,138808,PH9B,2395000,2016-07-06 00:00:00 -0400
51004,138808,PH8A,3175000,2016-07-21 00:00:00 -0400
51005,138808,3F,1395000,2016-05-06 00:00:00 -0400
51006,138808,3B,1315000,2016-05-06 00:00:00 -0400
51007,138808,PH10B,2900000,2016-11-16 00:00:00 -0500
51008,138808,4F,1425000,2016-07-06 00:00:00 -0400
51009,138808,3C,1320000,2016-07-06 00:00:00 -0400
51010,138808,6D,1795000,2016-05-04 00:00:00 -0400
51011,138808,2C,1295000,2016-05-04 00:00:00 -0400
51012,138808,6F,1860000,2016-09-14 00:00:00 -0400
51013,138808,2D,1890000,2016-09-14 00:00:00 -0400
51014,138808,4A,1660000,2016-04-26 00:00:00 -0400
51015,138808,PH11B,2750000,2017-07-11 00:00:00 -0400
51016,138808,5C,1355000,2016-04-26 00:00:00 -0400
51017,139075,9A,899000,2018-03-12 00:00:00 -0400
51018,139075,7C,958000,2017-11-01 00:00:00 -0400
51019,139075,8A,1299000,2016-10-31 00:00:00 -0400
51020,139075,6D,1299000,2017-04-19 00:00:00 -0400
51021,139075,4B,1299000,2015-09-16 00:00:00 -0400
51022,139075,4E,1095000,2016-03-11 00:00:00 -0500
51023,139075,7D-East,1250000,2017-01-06 17:30:56 -0500
51024,139075,12D,870000,2014-06-18 00:00:00 -0400
51025,139075,5-E,1070000,2017-05-25 00:00:00 -0400
51026,139075,12C,1030000,2014-06-18 00:00:00 -0400
51027,139075,11B,1275000,2015-06-11 14:13:41 -0400
51028,139075,7A,1350000,2016-04-28 00:00:00 -0400
51029,139075,5-A,1239000,2018-09-04 00:00:00 -0400
51030,139697,Bldg,4750000,2016-10-05 13:31:39 -0400
51031,139697,1,2495000,2017-07-06 12:41:35 -0400
51032,139752,5AB,1699000,2016-01-14 00:00:00 -0500
51033,139752,2BB,1469000,2017-08-07 22:08:26 -0400
51034,139752,7A,1445000,2016-05-19 00:00:00 -0400
51035,140032,2C,999000,2018-05-16 00:00:00 -0400
51036,140032,5D,575000,2014-03-08 00:00:00 -0500
51037,140032,4B,398000,2015-09-13 00:00:00 -0400
51038,140032,3-D,725000,2016-03-03 00:00:00 -0500
51039,140032,5A,650000,2014-06-09 00:00:00 -0400
51040,140032,4B,350000,2014-10-22 00:00:00 -0400
51041,140032,6A,825000,2016-06-13 00:00:00 -0400
51042,140032,2D,795000,2017-06-23 14:20:53 -0400
51043,141395,15B,965000,2017-01-11 00:00:00 -0500
51044,141395,18H,2149000,2016-01-20 00:00:00 -0500
51045,141395,14D,900000,2018-05-07 00:00:00 -0400
51046,141395,24D,699000,2016-05-17 00:00:00 -0400
51047,141395,6M,949999,2017-06-30 00:00:00 -0400
51048,141395,17E,965000,2016-06-16 00:00:00 -0400
51049,141395,24F,2149000,2016-04-07 00:00:00 -0400
51050,141395,7G,1450000,2017-09-20 00:00:00 -0400
51051,141395,10J,725000,2018-03-09 00:00:00 -0500
51052,141395,11-M,945000,2017-09-05 00:00:00 -0400
51053,141395,19D,710000,2018-01-05 00:00:00 -0500
51054,141395,32C,2895000,2018-01-23 00:00:00 -0500
51055,141395,4L,975000,2016-01-25 00:00:00 -0500
51056,141395,9L,935000,2018-02-06 00:00:00 -0500
51057,141395,25D,699000,2016-06-27 00:00:00 -0400
51058,141395,5C,1325000,2016-08-12 00:00:00 -0400
51059,141395,27-G,1795000,2018-04-11 00:00:00 -0400
51060,141395,24J,1350000,2016-10-18 00:00:00 -0400
51061,141395,18-F,1995000,2016-04-21 00:00:00 -0400
51062,141395,21C,1695000,2015-07-21 00:00:00 -0400
51063,141395,9D,638500,2015-09-30 00:00:00 -0400
51064,141395,31C,1500000,2014-04-07 00:00:00 -0400
51065,141395,12C,1499000,2015-02-18 00:00:00 -0500
51066,141395,17G,1495000,2018-07-17 00:00:00 -0400
51067,141395,21D,699000,2016-01-25 00:00:00 -0500
51068,141395,6E,825000,2014-10-30 00:00:00 -0400
51069,141395,24B,895000,2014-07-07 00:00:00 -0400
51070,141395,4C,1545000,2015-06-24 00:00:00 -0400
51071,141395,22J,1250000,2015-08-06 12:46:34 -0400
51072,141395,22F,1925000,2014-02-13 00:00:00 -0500
51073,141395,16E,950000,2016-04-25 00:00:00 -0400
51074,141395,14F,1995000,2016-02-04 00:00:00 -0500
51075,141395,8H,826400,2014-04-04 00:00:00 -0400
51076,141395,5K,788000,2014-09-10 00:00:00 -0400
51077,141395,5G,2595000,2018-07-24 00:00:00 -0400
51078,141395,4H,999000,2015-06-17 00:00:00 -0400
51079,141395,14A,1400000,2014-12-02 00:00:00 -0500
51080,141395,26C,1625000,2015-03-31 00:00:00 -0400
51081,141395,18C,1550000,2015-03-06 00:00:00 -0500
51082,141395,4-J,679000,2016-05-03 00:00:00 -0400
51083,141395,12-G,1495000,2016-01-14 00:00:00 -0500
51084,141395,11H,980000,2015-09-09 00:00:00 -0400
51085,141395,21B,1100000,2017-07-03 00:00:00 -0400
51086,141395,11G,1479000,2016-02-08 00:00:00 -0500
51087,141395,14A,1650000,2017-04-04 00:00:00 -0400
51088,141395,18J,1249000,2017-03-02 00:00:00 -0500
51089,141395,24C,1650000,2017-03-03 00:00:00 -0500
51090,141395,30-E,3200000,2016-11-11 00:00:00 -0500
51091,141395,28-H,2345000,2017-03-07 00:00:00 -0500
51092,141395,29G,1475000,2014-01-16 00:00:00 -0500
51093,141395,32B,1195000,2017-07-04 00:00:00 -0400
51094,141395,19A,2200000,2014-02-21 00:00:00 -0500
51095,141395,22B,1175000,2018-04-26 09:04:40 -0400
51096,141395,23-H,2275000,2017-02-21 00:00:00 -0500
51097,141585,1216,549000,2017-12-14 00:00:00 -0500
51098,141585,115,650000,2015-06-30 00:00:00 -0400
51099,141585,#507,520000,2018-04-26 09:46:19 -0400
51100,141585,#908,570000,2018-05-16 12:44:18 -0400
51101,141585,618,535000,2018-05-17 00:00:00 -0400
51102,141585,1518,510000,2017-08-02 17:50:25 -0400
51103,141585,816,495000,2016-12-08 09:35:21 -0500
51104,141585,1501,539000,2017-11-09 00:00:00 -0500
51105,141585,1105,475000,2018-01-24 00:00:00 -0500
51106,141585,217,260000,2015-06-22 00:00:00 -0400
51107,141585,903,469000,2015-06-02 00:00:00 -0400
51108,141585,811,510000,2016-09-12 00:00:00 -0400
51109,141585,105,485000,2017-03-06 00:00:00 -0500
51110,141585,612,715000,2017-03-31 00:00:00 -0400
51111,141585,216,510000,2016-08-10 00:00:00 -0400
51112,141585,1004,550000,2014-09-16 00:00:00 -0400
51113,141585,102,235000,2015-01-26 00:00:00 -0500
51114,141585,107,410000,2015-06-22 00:00:00 -0400
51115,141585,1405,350000,2014-06-05 00:00:00 -0400
51116,141585,1216,455000,2015-06-24 00:00:00 -0400
51117,141585,1017,270000,2015-08-20 00:00:00 -0400
51118,141585,1110,410000,2015-01-06 00:00:00 -0500
51119,141585,503,379000,2014-10-07 00:00:00 -0400
51120,141585,1518,335000,2014-03-17 00:00:00 -0400
51121,141585,1007,345000,2014-09-05 00:00:00 -0400
51122,141585,308,365000,2014-08-28 00:00:00 -0400
51123,141585,507,380000,2014-07-28 00:00:00 -0400
51124,141585,1508,400000,2014-07-30 00:00:00 -0400
51125,141585,1210,360000,2014-09-20 00:00:00 -0400
51126,141585,1405,350000,2014-06-05 00:00:00 -0400
51127,141585,115,485000,2014-01-21 00:00:00 -0500
51128,141585,1516,367000,2014-04-02 00:00:00 -0400
51129,141585,1708,370000,2014-07-31 00:00:00 -0400
51130,141585,1713,830000,2014-09-15 00:00:00 -0400
51131,141585,707,440000,2015-09-08 00:00:00 -0400
51132,141585,1204,739000,2016-11-25 00:00:00 -0500
51133,141585,517,399000,2017-05-02 00:00:00 -0400
51134,141585,1510,499000,2017-06-02 00:00:00 -0400
51135,141585,714,475000,2017-01-29 00:00:00 -0500
51136,141585,201,550000,2017-05-01 00:00:00 -0400
51137,141585,209,260000,2015-05-28 00:00:00 -0400
51138,141585,1711,565000,2018-04-16 00:00:00 -0400
51139,141585,1418,525000,2017-06-05 00:00:00 -0400
51140,141585,502,270000,2016-12-07 00:00:00 -0500
51141,141872,3D,899000,2018-02-01 11:54:45 -0500
51142,141872,7B,1450000,2015-04-29 00:00:00 -0400
51143,141872,5E,1485000,2018-01-15 00:00:00 -0500
51144,141872,6D,1695000,2015-04-24 00:00:00 -0400
51145,141872,7-A,1950000,2016-09-23 00:00:00 -0400
51146,141872,2D,875000,2015-04-06 00:00:00 -0400
51147,141872,4G,1795000,2018-05-17 00:00:00 -0400
51148,141872,7D,1649000,2015-09-07 00:00:00 -0400
51149,141872,2C,2250000,2017-09-12 00:00:00 -0400
51150,141872,PH8C,2195000,2016-09-22 00:00:00 -0400
51151,141872,PH8D,2150000,2015-06-12 00:00:00 -0400
51152,141872,4F,1565000,2015-02-10 00:00:00 -0500
51153,141872,4G,1575000,2015-02-10 00:00:00 -0500
51154,141872,3B,1290000,2015-04-16 00:00:00 -0400
51155,141872,5D,899000,2015-05-28 00:00:00 -0400
51156,141872,7A,2100000,2018-06-27 00:00:00 -0400
51157,141872,PH8A,2399000,2017-03-22 00:00:00 -0400
51158,141872,1-F,489000,2018-05-31 00:00:00 -0400
51159,141872,2E,1299000,2017-06-16 00:00:00 -0400
51160,141872,4A,1799000,2018-09-02 00:00:00 -0400
51161,141872,6B,1389000,2016-02-11 00:00:00 -0500
51162,141872,4D,949000,2018-06-11 15:49:44 -0400
51163,141872,4-B,1275000,2018-05-11 00:00:00 -0400
51164,142108,2A,399000,2014-05-06 00:00:00 -0400
51165,142108,3A,599000,2018-05-24 00:00:00 -0400
51166,142565,5AB,1550000,2016-03-30 00:00:00 -0400
51167,142565,6A,795000,2014-03-13 00:00:00 -0400
51168,142565,3D,639000,2018-05-28 00:00:00 -0400
51169,142565,6D,1150000,2017-06-14 00:00:00 -0400
51170,142565,4E,489000,2014-01-22 00:00:00 -0500
51171,142565,4C,480000,2015-03-30 00:00:00 -0400
51172,142565,1-E,1750000,2015-10-19 00:00:00 -0400
51173,142565,6B,899000,2017-02-08 00:00:00 -0500
51174,142565,5D,595000,2017-09-08 00:00:00 -0400
51175,142966,2C,575000,2014-04-22 00:00:00 -0400
51176,142966,2B,699000,2014-04-23 00:00:00 -0400
51177,143075,3G,965000,2017-07-07 00:00:00 -0400
51178,143075,4HH,879000,2017-01-02 10:49:24 -0500
51179,143075,3D,1100000,2016-06-17 00:00:00 -0400
51180,143075,2D,1200000,2016-07-20 00:00:00 -0400
51181,143075,6E,798000,2015-01-06 00:00:00 -0500
51182,143075,4-C,948000,2015-04-14 00:00:00 -0400
51183,143075,5C,895000,2015-08-31 00:00:00 -0400
51184,143075,3-C,875000,2016-04-05 00:00:00 -0400
51185,143075,4F,875000,2016-02-24 00:00:00 -0500
51186,143075,3G,849000,2015-04-09 00:00:00 -0400
51187,143075,3F,899000,2017-05-09 00:00:00 -0400
51188,143075,3H,879000,2017-02-28 11:30:13 -0500
51189,143078,4J,850000,2016-05-11 00:00:00 -0400
51190,143078,2F,729000,2015-12-08 00:00:00 -0500
51191,143078,4E,840000,2015-10-09 00:00:00 -0400
51192,143078,1C,749000,2016-09-07 00:00:00 -0400
51193,143078,5J,860000,2016-02-23 00:00:00 -0500
51194,143078,1E,825000,2014-04-09 00:00:00 -0400
51195,143078,4F,750000,2015-05-06 00:00:00 -0400
51196,143078,5E,695000,2014-09-10 00:00:00 -0400
51197,143087,2C,499000,2015-11-05 00:00:00 -0500
51198,143087,2D,600000,2014-04-14 00:00:00 -0400
51199,143105,6K,565000,2018-03-05 00:00:00 -0500
51200,143105,4B,525000,2017-09-05 00:00:00 -0400
51201,143105,2A,425000,2015-03-11 00:00:00 -0400
51202,143105,6L,525000,2018-03-26 00:00:00 -0400
51203,143105,5-N,485000,2016-05-18 00:00:00 -0400
51204,143105,4K,549000,2017-03-30 00:00:00 -0400
51205,143105,2-O,530000,2018-03-06 00:00:00 -0500
51206,143105,1P,120000,2015-02-10 00:00:00 -0500
51207,143105,3E,525000,2017-12-19 00:00:00 -0500
51208,143105,2E,465000,2017-02-15 15:49:08 -0500
51209,143105,5B,465000,2016-02-16 00:00:00 -0500
51210,143105,4E,475000,2015-06-24 00:00:00 -0400
51211,143105,3F,399000,2015-01-27 00:00:00 -0500
51212,143105,4K,499000,2017-05-19 11:13:17 -0400
51213,143105,6L,250000,2014-04-18 00:00:00 -0400
51214,143105,6F,425000,2014-04-03 00:00:00 -0400
51215,143105,2N,532000,2018-04-02 00:00:00 -0400
51216,143105,1J,510000,2018-01-25 00:00:00 -0500
51217,143105,2E,315000,2014-03-14 00:00:00 -0400
51218,143105,2-L,395000,2016-09-06 00:00:00 -0400
51219,143105,5H,699000,2018-03-06 00:00:00 -0500
51220,143105,4O,375000,2014-09-03 00:00:00 -0400
51221,143105,2D,365000,2015-04-21 00:00:00 -0400
51222,143105,4G,259000,2014-03-04 00:00:00 -0500
51223,143105,3D,395000,2015-09-09 00:00:00 -0400
51224,143105,4D,429000,2016-04-08 00:00:00 -0400
51225,143105,4-N,499000,2016-11-02 00:00:00 -0400
51226,143105,4C,599000,2015-09-24 00:00:00 -0400
51227,143105,6F,569000,2017-10-20 00:00:00 -0400
51228,143105,6M,699000,2015-10-08 00:00:00 -0400
51229,143105,6-A,550000,2018-02-27 00:00:00 -0500
51230,143451,2D,750000,2018-04-11 00:00:00 -0400
51231,143451,1D,1250000,2014-08-20 00:00:00 -0400
51232,143451,1C,999000,2016-10-21 00:00:00 -0400
51233,143451,3C,1050000,2016-05-31 00:00:00 -0400
51234,143451,2E,775000,2015-10-12 00:00:00 -0400
51235,143451,2B,875000,2016-09-16 00:00:00 -0400
51236,143451,4C,1100000,2017-03-05 00:00:00 -0500
51237,143489,5A,249000,2014-09-07 00:00:00 -0400
51238,143489,2F,525000,2016-02-17 00:00:00 -0500
51239,143489,4B,425000,2017-04-04 14:35:32 -0400
51240,143489,6J,875000,2015-10-22 00:00:00 -0400
51241,143489,4J,849000,2016-02-22 08:59:51 -0500
51242,143489,5CD,699000,2015-07-13 00:00:00 -0400
51243,143489,6-C,625000,2015-05-05 00:00:00 -0400
51244,143489,4F,389000,2014-04-28 00:00:00 -0400
51245,143489,5J,650000,2014-05-02 00:00:00 -0400
51246,143489,3K,235000,2014-06-04 00:00:00 -0400
51247,143489,5K,350000,2017-04-04 14:40:48 -0400
51248,143797,B15,450000,2017-07-08 03:11:33 -0400
51249,143797,F16,530000,2018-08-18 00:00:00 -0400
51250,143797,B20,479000,2016-05-31 00:00:00 -0400
51251,143797,A26,489000,2016-03-16 00:00:00 -0400
51252,143797,E16,459000,2014-11-26 00:00:00 -0500
51253,143797,C27,525000,2016-07-03 00:00:00 -0400
51254,143797,D11,499000,2018-05-21 00:00:00 -0400
51255,143797,D8,655000,2015-04-22 00:00:00 -0400
51256,143797,F6,399000,2014-04-14 00:00:00 -0400
51257,143797,D33,459000,2015-02-09 00:00:00 -0500
51258,143797,C24,699000,2014-04-29 00:00:00 -0400
51259,143797,d-31,618000,2016-05-08 12:17:41 -0400
51260,144534,5C,1100000,2017-09-05 00:00:00 -0400
51261,144534,4C,1075000,2017-09-12 00:00:00 -0400
51262,144534,5-E,1999999,2017-10-03 00:00:00 -0400
51263,144534,5F,998000,2018-01-19 00:00:00 -0500
51264,144534,2D,1025000,2018-05-01 00:00:00 -0400
51265,144534,1D,1600000,2014-05-12 00:00:00 -0400
51266,144534,2G,1995000,2018-02-06 00:00:00 -0500
51267,144534,PHA,2649000,2017-02-13 00:00:00 -0500
51268,144534,1C,1995000,2018-01-24 00:00:00 -0500
51269,144534,4D,1125000,2015-10-30 00:00:00 -0400
51270,144694,19,575000,2014-09-22 00:00:00 -0400
51271,144694,17,650000,2015-01-14 00:00:00 -0500
51272,144694,5,1175000,2015-09-09 00:00:00 -0400
51273,144694,1,610000,2016-09-07 00:00:00 -0400
